Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 4.703333252109587e-05 1.1128342e-05
GALEX:NUV 0.23119646641474512 0.00012967749944436946 1.5206907e-05
SDSS:u' 0.3519021246126397 0.0013333333578581612 1.7320508e-05
SDSS:g' 0.4819969420238593 0.006163333309814334 0.00018055469
SDSS:r' 0.6246977662012919 0.007969999685883522 0.001
SDSS:i' 0.7634912086792645 0.011900000274181366 0.0008
SDSS:z' 0.9017941824088558 0.025949999690055847 0.00014142136
SDSS:u 0.3519021246126397 0.0013520000036805868 2.236068e-05
SDSS:g 0.4819969420238593 0.007223999965935946 2.236068e-05
SDSS:z 0.9017941824088559 0.02103750011883676 0.00022271059
2MASS:J 1.239016606050587 0.012604286062664219 0.0022975856
2MASS:H 1.6494770729023385 0.015204285703865545 0.0035064656
2MASS:Ks 2.163785333814508 0.013793333744009336 0.002454506
WISE:W1 3.3500107051067167 0.011922222458653979 0.00069282035
WISE:W2 4.600019302768061 0.0081579998601228 0.00044855327
WISE:W3 11.559823320737253 0.017125000478699803 0.0008306624
WISE:W4 22.090668189521775 0.04512500064447522 0.003713489
:=1.4GHz 214137.47000000006 2.9925000071525574 0.18
"W1 (WISE)" 3.364789264408224 0.013525 0.0003719375485212538
"W2 (WISE)" 4.60334111987928 0.00921 0.00023007896470559843
"W3 (WISE)" 11.679173363783782 0.019549999999999998 0.0004825857436767067
"W4 (WISE)" 22.043563088235295 0.043899999999999995 0.002478931221312927
"8.0 microns (IRAC)" 7.86856845144357 0.009309999999999999 9.708702281973632e-06
"25 microns (IRAS)" 24.982704833333333 0.06 0.009
"60 microns (IRAS)" 59.958491599999995 0.251 0.05783580206066135
"100 microns (IRAS)" 99.93081933333333 0.45 0.0675
"24 microns (MIPS)" 23.60570535433071 0.04095 5.0255546957525e-05
1.4GHz 214137.47 3.01 0.0902
