Filter Wave Flux F_er
SDSS:i' 0.7634912086792645 0.005750000011175871 0.00026
SDSS:g 0.48199694202385923 0.0002519999979995191 1.024695e-05
SDSS:r 0.6246977662012919 0.0006415000098058954 1.7888544e-05
SDSS:i 0.7634912086792645 0.0027097500787931494 3.453983e-05
SDSS:z 0.9017941824088558 0.0013506667164620012 0.00021381301
2MASS:J 1.239016606050587 0.006500000062470253 0.0014333527
2MASS:H 1.6494770729023385 0.008640000031196646 0.0024008332
2MASS:Ks 2.163785333814508 0.007930833264254034 0.0023503404
WISE:W1 3.3500107051067167 0.012439999915659427 0.00086023257
WISE:W2 4.600019302768061 0.019419999979436397 0.0011401754
WISE:W3 11.559823320737253 0.08085000142455101 0.0031160873
WISE:W4 22.090668189521775 0.3148750066757202 0.017832555
IRAS:25 23.880234028994742 0.47699999809265137 0.038
IRAS:60 61.84986032885643 0.6209999918937683 0.05
Spitzer/MIPS:24 23.674678828081813 0.3330000042915344 0.001
Herschel/PACS:70 69.99917297095358 0.5720000267028809 0.04384062
Herschel/PACS:160 160.0002444361424 1.090000033378601 0.14
Herschel/SPIRE:250 249.99371080720482 0.7680000066757202 0.074
Herschel/SPIRE:350 362.9976001356129 0.367000013589859 0.03
Herschel/SPIRE:500 516.9994274578785 0.1420000046491623 0.025
:=250um 249.99371080720482 0.7680000066757202 0.074
:=350um 349.99995096608495 0.367000013589859 0.03
:=500um 499.99576043629816 0.1420000046491623 0.025
:=1.4GHz 214137.47000000003 0.027933333069086075 0.0016186414
"W1 (WISE)" 3.3533831991051453 0.013966666666666667 0.00029894690163973934
"W2 (WISE)" 4.60510688172043 0.02073333333333333 0.000406605459874803
"W3 (WISE)" 11.574998378378377 0.0894 0.0014377360675729047
"W4 (WISE)" 22.0435630882353 0.30800000000000005 0.007325305454382091
"12 microns (IRAS)" 11.99169832 0.0799 0.0248
"25 microns (IRAS)" 24.982704833333333 0.381 0.00879
"60 microns (IRAS)" 59.958491599999995 0.654 0.0589
"100 microns (IRAS)" 99.93081933333333 1.1 0.176
1.4GHz 214137.47 0.0269 0.0009
