Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0004706666707837333 3.5832945e-05
GALEX:NUV 0.23119646641474512 0.0006803333332451681 3.0033316e-05
SDSS:u' 0.3519021246126397 0.0027799999807029963 6e-05
SDSS:g' 0.48199694202385923 0.004200000083073974 0.00038832976
SDSS:r' 0.6246977662012919 0.006185000063851476 0.00046872167
SDSS:i' 0.7634912086792645 0.006855000043287873 0.00063788716
SDSS:z' 0.9017941824088558 0.007679999805986881 0.00011
SDSS:u 0.35190212461263987 0.002891743998552556 0.000117670046
SDSS:g 0.48199694202385945 0.004501959174747902 0.00018824452
SDSS:r 0.6246977662012919 0.0061456920693762195 0.0002456
SDSS:i 0.7634912086792646 0.006548310694730054 0.00025624403
SDSS:z 0.9017941824088561 0.00818891345359309 0.00032401236
2MASS:J 1.239016606050587 0.010338461313110132 0.0010583006
2MASS:H 1.6494770729023385 0.01719230728653761 0.0017888546
2MASS:Ks 2.1637853338145083 0.029809090901504864 0.002297825
WISE:W1 3.350010705106716 0.06220909208059311 0.0041400483
WISE:W2 4.600019302768061 0.08450909162109549 0.005064583
WISE:W3 11.559823320737253 0.2166000038385391 0.009486834
WISE:W4 22.09066818952177 0.5090000033378601 0.029359836
IRAS:25 23.880234028994742 0.5839999914169312 0.047
IRAS:60 61.84986032885642 0.5009999871253967 0.04
Spitzer/MIPS:24 23.674678828081813 0.47200000286102295 0.001
:=1.4GHz 214137.47000000003 0.031800000462681055 0.0019519222
"W1 (WISE)" 3.3533831991051453 0.06166666666666667 0.001330942898850285
"W2 (WISE)" 4.60510688172043 0.08416666666666667 0.0016617460696508356
"W3 (WISE)" 11.574998378378377 0.22366666666666668 0.0038583545715758162
"W4 (WISE)" 22.0435630882353 0.462 0.010700789690485464
"3.6 microns (IRAC)" 3.5520433412322276 0.0638 0.0047
"4.5 microns (IRAC)" 4.494639550224888 0.0742 0.00479
"5.8 microns (IRAC)" 5.732169369024856 0.0922 0.0051
"8.0 microns (IRAC)" 7.86856845144357 0.146 0.00536
"12 microns (IRAS)" 11.99169832 0.283 0.0283
"25 microns (IRAS)" 24.982704833333333 0.506 0.0255
"60 microns (IRAS)" 59.958491599999995 0.471 0.0706
"24 microns (MIPS)" 23.60570535433071 0.4665 0.0001404563989286355
1.4GHz 214137.47 0.0325 0.0011
