Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.00723399999551475 0.0013947401
GALEX:NUV 0.23119646641474514 0.009572500071953982 0.00089554454
SDSS:r' 0.6246977662012919 0.053700000047683716 0.0003
SDSS:i' 0.7634912086792645 0.08470000326633453 0.0005
SDSS:u 0.3519021246126397 0.0012100000167265534 0.00012
SDSS:g 0.48199694202385923 0.005869999993592501 0.00086
SDSS:r 0.6246977662012919 0.032300000078976154 0.002915476
SDSS:i 0.7634912086792645 0.05270000081509352 0.0036345562
SDSS:z 0.9017941824088558 0.03280000016093254 0.0082
2MASS:J 1.2390166060505872 0.7132882331224049 0.09336927
2MASS:H 1.6494770729023385 0.6003533485035102 0.073425196
2MASS:Ks 2.163785333814508 0.4708545539866794 0.19911554
:=3.6um 3.599986286565157 0.9570000171661377 0.031
:=4.5um 4.499969349004068 0.6809999942779541 0.021
:=5.8um 5.800039815817985 1.4199999570846558 0.04
WISE:W1 3.350010705106717 0.42499999837441876 0.035580896
WISE:W2 4.600019302768061 0.3195454478263855 0.029563492
WISE:W3 11.559823320737253 4.252999973297119 0.2457641
WISE:W4 22.09066818952177 15.128571510314941 1.024695
IRAS:12 11.59021333024047 4.5779999732971195 0.35099855
IRAS:25 23.880234028994742 16.020000076293947 1.0770329
IRAS:60 61.849860328856444 91.52000122070312 13.716048
IRAS:100 101.94941780588996 136.75 11.789826
:=250um 249.99371080720482 61.400001525878906 3.4
:=500um 499.99576043629816 8.0600004196167 0.49
:=1.4GHz 214137.47000000003 0.5415999889373779 0.034669872
"FUV (GALEX)" 0.15296325880859882 0.003251 2.8341032091298296e-05
"NUV (GALEX)" 0.23063666900399346 0.006543333333333334 8.362093039424998e-05
"12 microns (IRAS)" 11.99169832 4.92 0.17824140933015536
"25 microns (IRAS)" 24.982704833333333 16.55 0.18023595645708432
"60 microns (IRAS)" 59.958491599999995 96.9 3.5102884496861506
"100 microns (IRAS)" 99.93081933333333 139.5 5.494527186209929
"24 microns (MIPS)" 23.60570535433071 5.05 0.0116
"70 microns (MIPS)" 71.37915666666667 29.8 0.412
