Filter Wave Flux F_er
GALEX:NUV 0.23119646641474512 1.2566666858522998e-05 3.9293764e-06
SDSS:g 0.48199694202385923 9.669999599282164e-06 9.5e-07
SDSS:r 0.6246977662012919 9.170000248559518e-05 3.104835e-06
SDSS:i 0.7634912086792645 6.230000144569203e-05 9e-07
SDSS:z 0.9017941824088558 4.3799998820759356e-05 2.5e-06
WISE:W1 3.3500107051067163 0.00027636363268935713 2.6122212e-05
WISE:W2 4.600019302768061 0.00028179091003204866 3.0570573e-05
WISE:W3 11.559823320737253 0.0018054286213425388 0.00020542639
WISE:W4 22.090668189521775 0.008440000160286823 0.0019515634
Spitzer/MIPS:24 23.674678828081813 0.0071650000754743814 7.071068e-05
"W1 (WISE)" 3.3990074603174603 0.000376 1.04e-05
"W2 (WISE)" 4.5980438343558285 0.000238 1.01e-05
"W3 (WISE)" 11.99169832 0.000194 6.32e-05
"24 microns (MIPS)" 23.60570535433071 0.0075 0.0007
1.4GHz 214137.47 5.04 0.151
